rank,name,sale_price,base_price,discount_rate,unit_price,rating,rating_count,rocket,benefit_text,product_url,image_url
508,"대원제약 올인원 이뮨 멀티팩 종합비타민 밀크씨슬 + 루테인 + 오메가3, 1개, 30회분",23820,44900.0,46.0,(1정당 794원),5.0,80,True,"최대 1,121원 적립",https://www.coupang.com/vp/products/8763550730?itemId=25484073100&vendorItemId=92476333802&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/05/09/16/4/48607ba9-f3fb-4a4f-97e8-af9013a74706.jpg
509,"내츄럴플러스 대두 레시틴 1200, 60정, 1개",10700,11000.0,2.0,(1정당 178원),5.0,816,True,최대 535원 적립,https://www.coupang.com/vp/products/7281510836?itemId=18591606121&vendorItemId=85727872265&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/554657405436688-3da86817-599a-44fb-af87-0b2a55132bbd.jpg
510,"퍼니트 차전자피환 30p, 150g, 1개",13400,22900.0,41.0,(10g당 893원),4.5,970,True,최대 670원 적립,https://www.coupang.com/vp/products/7043057662?itemId=22295553318&vendorItemId=84593459282&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1513060420371699-86a3298b-da78-4ef1-97ea-c88c24a0782e.jpg
511,"홀리데이즈 루테인, 90정, 1개",10900,13900.0,21.0,(1정당 121원),4.5,6071,True,최대 545원 적립,https://www.coupang.com/vp/products/7621518408?itemId=19528399516&vendorItemId=4194045751&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9185996183704-b569badb-ac72-4906-bf08-5abbd434ec21.jpg
512,"종근당 활력 비타민B 플러스, 60정, 1개",13200,40000.0,67.0,(1정당 220원),5.0,615,True,최대 660원 적립,https://www.coupang.com/vp/products/2171146540?itemId=3693487157&vendorItemId=71678800174&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5125/85f31eedabc94f8602173572c960862f3faba4e05134c0c78307e9deca4d.jpg
513,"뉴트리디데이 아임 날씬애 다이어트 앤 유산균, 90정, 1개",19900,97600.0,79.0,(1정당 221원),4.5,287,True,최대 995원 적립,https://www.coupang.com/vp/products/8129284328?itemId=23083546932&vendorItemId=90320284220&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/64e2/0a34708c0a82ec182fb2e1b7b7643b3977c10469d94a71c91983e26ab1f5.jpg
514,"뉴트리코어 쏘팔메토 옥타코사놀, 60정, 36g, 1개",50090,54000.0,7.0,(1정당 835원),4.5,2456,True,"최대 2,505원 적립",https://www.coupang.com/vp/products/5815119764?itemId=2648112491&vendorItemId=70639017710&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/06/11/4/0bfd1dff-b221-48ae-b2aa-3292883b8383.jpg
515,"[본사직영] 여에스더 그린 프로폴리스 브라질, 60정, 3박스",55800,96000.0,41.0,(1정당 310원),4.5,515,True,"최대 2,790원 적립",https://www.coupang.com/vp/products/8289076839?itemId=24608828419&vendorItemId=89252824456&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/aa18/8b90d001ad97055d124e30db01887b7f03759c4496405a8f2331889cffdc.jpg
516,"대웅생명과학 인사덴탈 영양제 112.5g, 90정, 1개",15900,30000.0,47.0,(1정당 177원),5.0,109,True,최대 795원 적립,https://www.coupang.com/vp/products/7977641642?itemId=21786146645&vendorItemId=91347491341&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/282442315194125-7a6d37ac-59c1-44fd-82cc-d35926861437.jpg
517,"비타민마을 콜레스테롤 개선엔 홍국 모나콜린K, 30정, 3개",18900,38700.0,51.0,(1정당 210원),5.0,991,True,최대 945원 적립,https://www.coupang.com/vp/products/7804351738?itemId=21418854551&vendorItemId=88468903671&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/342969336900113-4df2f0a5-0ead-4fe5-9f21-02cf81c40b3c.jpg
518,"솔가 엽산 400, 100정, 1개",13130,31000.0,57.0,(1정당 131원),5.0,640,True,최대 656원 적립,https://www.coupang.com/vp/products/1555534610?itemId=2660579167&vendorItemId=70651226470&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37ce/c97b6a1f1592bdd37d696e601911dcaffd0df976773c8bc4a1fefd02069f.jpg
519,"PRONUTRITION 듀얼플랜 다이어트 유산균 14p, 35g, 2개",76700,100000.0,23.0,"(10g당 10,957원)",4.5,395,True,"최대 3,835원 적립",https://www.coupang.com/vp/products/7828668249?itemId=23596137344&vendorItemId=90621988103&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/73101139835407-3ae7232d-e1a0-4d1c-89e3-1eac3fd56fea.jpg
520,"뉴트리원 비타민D3 3000 IU, 60정, 6g, 3개",26320,,,(1정당 146원),5.0,1997,True,"최대 1,316원 적립",https://www.coupang.com/vp/products/4324972677?itemId=21318769013&vendorItemId=85296821958&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/e7db5448-11fc-4338-85c6-2dc98fc90eb7_fixing_v2.png
521,"셀렉스 썬화이버 구아검 프리바이오틱스 유산균, 250g, 2개",35300,,,(10g당 706원),4.5,13821,True,"최대 1,765원 적립",https://www.coupang.com/vp/products/7536841340?itemId=19803094187&vendorItemId=84639386780&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/199030877057229-00883443-3507-4002-9696-686b52fff01e.jpg
522,"비타민마을 와이즈 마그네슘 72g, 90정, 1개",9900,,,(1정당 110원),5.0,479,True,최대 495원 적립,https://www.coupang.com/vp/products/7500987732?itemId=19635205246&vendorItemId=91922290513&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1745576914413549-603204fd-2b6d-496d-b083-bf96ef3bc7c8.jpg
523,"프로메가 오메가3 트리플, 60정, 5개",50700,104500.0,51.0,(1정당 169원),5.0,96765,True,"최대 2,535원 적립",https://www.coupang.com/vp/products/6586372374?itemId=19081002944&vendorItemId=86203376580&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/20618684794821-4dc544f6-3883-4f36-a640-97b9366f4d56.jpg
524,"종근당건강 프리바이오틱스 FOS, 150g, 2개",17960,33800.0,46.0,(10g당 599원),5.0,953,True,최대 898원 적립,https://www.coupang.com/vp/products/8203814296?itemId=2795586070&vendorItemId=91561951998&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/76536033310274-db87ca95-9551-4dc3-98ea-cea9d4585a51.jpg
525,"바료랑 우리유산균 어린이면역 프로바이오틱스, 30회분, 1개",18300,19600.0,6.0,(1정당 610원),5.0,1798,True,최대 915원 적립,https://www.coupang.com/vp/products/7694615891?itemId=20585268421&vendorItemId=73907899914&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1730641559569449-499761b0-3c7c-4ae9-bd43-eb20691546d6.png
526,"네이처그랜드 쾌변엔 차전자피 식이섬유 비움 장건강 배변활동 30포, 204g, 1개",13750,19900.0,30.0,(10g당 674원),4.5,89,True,최대 680원 적립,https://www.coupang.com/vp/products/8383052666?itemId=24216745894&vendorItemId=91355401710&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9beb/c5cb8dd2742f65c73743755c452df743b34c08e5f0da5d1e91d4cf19120d.jpg
527,"락피도 프로폴리스 스프레이, 50ml, 2개",22250,40000.0,44.0,"(10ml당 2,225원)",5.0,1725,True,"최대 1,001원 적립",https://www.coupang.com/vp/products/6542776613?itemId=15059006500&vendorItemId=85101498582&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ac71/eb178a9abffb363dc65d9fe3510f85ca023f7531bdd01af0525250570318.jpg
528,"종근당 프리바이오틱스 프락토올리고당 FOS 유산균 30p, 150g, 6개",55530,180000.0,69.0,(10g당 617원),4.5,33978,True,"최대 2,776원 적립",https://www.coupang.com/vp/products/2207617074?itemId=18626437648&vendorItemId=86554127390&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/29226224644525-4b746b25-0e10-4a50-833d-19a4d4617dd1.jpg
529,"닥터린 초임계 식물성 알티지(rTG) 오메가3 멀티케어 33.78g, 30정, 3개",58700,68700.0,14.0,(1정당 652원),5.0,195,True,"최대 2,935원 적립",https://www.coupang.com/vp/products/8341696499?itemId=24096899946&vendorItemId=91116281162&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/93056994866560-8f3343e7-5622-47c5-bb5c-e13e13f97c98.jpg
530,"락토온 프로바이오틱스 생유산균 골드, 250g, 1개",17500,24900.0,29.0,(10g당 700원),5.0,216,True,최대 875원 적립,https://www.coupang.com/vp/products/7510980683?itemId=19680030313&vendorItemId=86785424817&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3411982319589730-8f71656e-86f0-4384-84f3-75df523369d4.jpg
531,"스키니랩 이지슬리밍 잔티젠 다이어트, 14정, 1개",13900,45900.0,69.0,(1정당 993원),4.5,4961,True,최대 695원 적립,https://www.coupang.com/vp/products/279672361?itemId=887735846&vendorItemId=5235137081&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/27774456289470-fd7785ba-090d-49c1-8fa5-1e7f27125f10.jpg
532,"동화약품 혈행엔 기억력 징큐란, 120정, 1개",28900,50000.0,42.0,(1정당 241원),4.5,1605,True,"최대 1,445원 적립",https://www.coupang.com/vp/products/7356041899?itemId=18940597532&vendorItemId=86144151095&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/feb3/e33d998efe97eeff0c0409f9763437baecae0fa46863d3cdc73e09168d83.jpg
533,"광동 면역 비타민C 1000, 120정, 1개",9910,30000.0,66.0,(1정당 83원),5.0,570,True,최대 470원 적립,https://www.coupang.com/vp/products/6233862605?itemId=12543989502&vendorItemId=79812382885&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/6xvqlfmf/9138d7c14b114075bb4486bd7ad6223d.jpg
534,"내추럴이믹스 라이코펜, 90정, 1개",21990,22400.0,1.0,(1정당 244원),4.5,992,True,"최대 1,100원 적립",https://www.coupang.com/vp/products/7279696840?itemId=20289264433&vendorItemId=76227320040&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/stage/manual/09e49a713587408c9901494f8029ec4d_1751014147646.JPG
535,"라이프토콜 셀레늄 300mcg, 100정, 1개",12580,24900.0,49.0,(1정당 126원),4.5,502,True,최대 629원 적립,https://www.coupang.com/vp/products/7785682623?itemId=21051954842&vendorItemId=88114461150&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a286/bb12b556ede9b2b6613b1cefc4ccf26caf7b103c235ec1bea7ec02231047.jpg
536,"일양약품 이너 프로바이오틱스 유산균 베네핏, 60g, 2개",17500,18500.0,5.0,"(10g당 1,458원)",4.5,14246,True,최대 875원 적립,https://www.coupang.com/vp/products/1313940259?itemId=3815135815&vendorItemId=85101495743&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/67031245159218-a152bedd-d07e-48d0-95ad-31270d944cd5.jpg
537,"아텍스 맛있는 키즈비타민 350g, 250정, 1개",12900,,,(1정당 52원),5.0,2010,True,최대 645원 적립,https://www.coupang.com/vp/products/7126499856?itemId=17855692179&vendorItemId=85019017461&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/899c/58e7eb4cc2cf4537fc71170d1fe5776bcfdc6a99bdf8cfcf35631fadc607.jpg
538,"아이클리어 키즈 구미, 60정, 2개",32580,35300.0,7.0,(1정당 272원),5.0,1527,True,"최대 1,629원 적립",https://www.coupang.com/vp/products/8734855282?itemId=24023032710&vendorItemId=86717787444&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/60809447776424-5eaf1494-dc36-44e2-82a6-b41852ebb100.jpg
539,"뉴트리코어 아연, 60정, 1개",35100,39000.0,10.0,(1정당 585원),5.0,1278,True,"최대 1,755원 적립",https://www.coupang.com/vp/products/7246722601?itemId=18424417468&vendorItemId=85566214278&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/04/05/18/8/333e2c1b-1ada-4e16-89fc-74b3b4ec09be.jpg
540,"뉴프라이스 정직한 코엔자임 Q10 코큐텐플러스, 2개, 90정",26280,60000.0,56.0,(1정당 146원),5.0,360,True,"최대 1,300원 적립",https://www.coupang.com/vp/products/8673579666?itemId=25178702604&vendorItemId=92182320437&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6211/ef45ac9ce619ec8933e08e3a1d06d6d147e8565cab8320340af77595eb88.jpg
541,"비타할로 프리바이오틱스, 5g, 30개",5790,12500.0,53.0,(10g당 386원),4.5,21022,True,최대 290원 적립,https://www.coupang.com/vp/products/186447485?itemId=533081930&vendorItemId=4389037684&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/711358780799106-1042b26a-7fd5-4f31-af18-cca0a299f3f5.jpg
542,"홀리데이즈 MSM 2000, 120정, 1개",11900,16900.0,29.0,(1정당 99원),4.5,3261,True,최대 595원 적립,https://www.coupang.com/vp/products/7260495266?itemId=18492046431&vendorItemId=70903898461&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/60732037507435-2526261b-f6af-4d18-a623-84ecde5cc56c.jpg
543,"내츄럴플러스 코랄칼슘 앤 마그네슘 2:1 플러스 1350mg, 120정, 1개",13520,14300.0,5.0,(1정당 113원),4.5,3463,True,최대 676원 적립,https://www.coupang.com/vp/products/7320447494?itemId=18774243560&vendorItemId=3017433109&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1125607493178091-33a25e76-006d-4335-88fb-81f7c421df7f.jpg
544,"종근당 프로바이오틱스 유산균19, 120g, 1개",13230,50000.0,73.0,"(10g당 1,103원)",4.5,7303,True,최대 661원 적립,https://www.coupang.com/vp/products/20894937?itemId=20946134004&vendorItemId=3138837559&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/954c/1f918b217ba628d904b1aa0ae77ed0e2ba1b51e0d304eedcb21a3b89d080.jpg
545,"정관장 홍삼활력보, 250g, 2개",99000,117000.0,15.0,"(10g당 1,980원)",4.5,5347,True,"최대 4,200원 적립",https://www.coupang.com/vp/products/53067796?itemId=186724308&vendorItemId=3444630690&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12ad/ef457d7a32f9ba4023b722cb255c1a328b4bb895d7285e426354e95a1ef8.jpg
546,"에버핏 코어 다이어트 녹차카테킨, 60정, 1개",6160,6460.0,4.0,(1정당 103원),4.5,428,True,최대 308원 적립,https://www.coupang.com/vp/products/7635023800?itemId=20272231688&vendorItemId=85726611571&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/24060720318158-56483ba6-d941-4ca3-b381-a7e625abddc5.jpg
547,"종근당 칼슘 마그네슘 비타민D, 180정, 2개",23960,28700.0,16.0,(1정당 67원),4.5,9265,True,"최대 1,138원 적립",https://www.coupang.com/vp/products/165402174?itemId=18626433623&vendorItemId=85761811405&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6851066591664-23f6b014-c623-4123-8018-60b161b78749.jpg
548,"내츄럴365 슈퍼 파워 프로폴리스 플러스 아연 90g, 180정, 1개",17670,129000.0,86.0,(1정당 98원),5.0,125,True,최대 884원 적립,https://www.coupang.com/vp/products/6034557874?itemId=11014435704&vendorItemId=88610067016&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c634/fd8678a331c4b25f0554ebc90bcd4dcfe7620613bd002890e0010f4971e6.jpg
549,"라이프토콜 활성 엽산 1000, 60정, 18g, 1개",13610,15900.0,14.0,(1정당 227원),5.0,395,True,최대 680원 적립,https://www.coupang.com/vp/products/6997065375?itemId=17145553695&vendorItemId=84318323370&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/414350541540339-b31202e2-98ab-49d5-93ff-f646bb8d827c.jpg
550,"키즈텐 아기 유산균 비타민D 드롭, 10ml, 1개",28000,37500.0,25.0,"(10ml당 28,000원)",5.0,188,True,"최대 1,400원 적립",https://www.coupang.com/vp/products/8287326405?itemId=24046743091&vendorItemId=91972853657&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/329613226612810-b58455b6-c791-4671-a78d-85c28e5fc826.jpg
551,"세노비스 키즈 뼈튼튼 칼마디 영양제 90g, 60정, 1개",27900,31200.0,10.0,(1정당 465원),4.5,113,True,"최대 1,395원 적립",https://www.coupang.com/vp/products/8341634020?itemId=24090796931&vendorItemId=91110240236&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/10e5fbc8-5265-46ea-8da3-6bdfe86bc63b_fixing_v2.png
552,"일양약품 혈당건강 바나바리프 식후 혈당케어 30g, 60정, 3개",31900,45000.0,29.0,(1정당 177원),4.5,6479,True,"최대 1,355원 적립",https://www.coupang.com/vp/products/6475369132?itemId=25631222737&vendorItemId=92621361666&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/39eab22e-dc18-4291-935a-b7d5502f04233070458871130810288.png
