name,price,rating,review_count,discount_percentage,image_url,product_url,rank
"[비건라이프] 테크 알레르기 원인물질 제거 드럼용 액상세제 리필, 2L, 1개",5630,5.0,450,36,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/12/10/1/4791bc7d-2c07-436e-a611-e7e09320ad75.png,https://www.coupang.com/vp/products/7662418110?itemId=21293574271&lptag=A00344675&redirect=landing&searchId=d79e7dc0a1434a6e8cc19b5870875ef9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353424233&wPcid=48736601055732509002366,909
"윈덱스 유리세정제 리필, 500ml, 3개",6940,5.0,2496,20,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/343163097154248-922ac48f-fc2f-4264-8557-5c77ec336faf.png,https://www.coupang.com/vp/products/7382811283?itemId=18582506555&lptag=A00344675&redirect=landing&searchId=d79e7dc0a1434a6e8cc19b5870875ef9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88528823897&wPcid=48736601055732509002366,910
"드봉 엘라스틴 차밍 린스, 730ml, 1개",3720,4.5,241,,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/11/14/11/0/7f046ba9-c582-46d6-a22d-e77ccbee9cec.jpg,https://www.coupang.com/vp/products/5238178674?itemId=3476535839&lptag=A00344675&redirect=landing&searchId=d79e7dc0a1434a6e8cc19b5870875ef9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91470339302&wPcid=48736601055732509002366,911
"아우라 퍼퓸 섬유탈취제 미스틱 문라이즈 본품, 1개, 490ml",6090,5.0,582,18,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/622411185169448-02a62ec9-a6bc-4765-8f9c-618b785b0409.jpg,https://www.coupang.com/vp/products/8391385503?itemId=24256633477&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91273406314&wPcid=48736601055732509002366,912
"리치 프로페셔널 잇몸 전문 제로 구강청결제, 760ml, 2개",13800,5.0,941,50,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3843441303606822-c0be08b2-3c33-4129-add4-1c72b1e71617.jpg,https://www.coupang.com/vp/products/8485104681?itemId=24641909606&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91652677723&wPcid=48736601055732509002366,913
"테크 파워시트 실내건조 프레쉬향 시트세제, 15개입, 6개",17400,5.0,1285,44,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/346446266055859-1e51d180-dc60-42f1-8727-afa730d3d987.png,https://www.coupang.com/vp/products/7088267672?itemId=17655668531&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88385719841&wPcid=48736601055732509002366,914
"엘라스틴 데일리 모이스처 퍼퓸 샴푸 플로럴 우디향, 1.1L, 1개",6680,4.5,633,51,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e9d7/aa119cab8fb78a01640a9dff13ba9691a5049a77156754a0b83406ac521a.jpg,https://www.coupang.com/vp/products/7112354720?itemId=20496901255&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352720832&wPcid=48736601055732509002366,915
"엘라스틴 퍼펙트 프리즈 스프레이 은은한 미향, 300ml, 1개",4520,4.5,540,17,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/12/10/9/54bd366d-2bb5-429f-9c8d-f0b61d17eb80.jpg,https://www.coupang.com/vp/products/7136830630?itemId=123172147&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353211045&wPcid=48736601055732509002366,916
"LG생활건강 살구 스크럽 앤 클렌징 폼, 120g, 2개",7900,5.0,2663,7,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/880239978239149-504d9ff3-ec6d-48a4-99a6-8c4f1866b708.jpg,https://www.coupang.com/vp/products/6498215192?itemId=21401397106&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458014309&wPcid=48736601055732509002366,917
"온더바디 플로럴 가든 바디워시 잉글리시 프리지아향, 950g, 2개",13860,4.5,269,53,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1405543224368416-d9e1417c-d014-45e5-b30e-dd91958bedd2.jpg,https://www.coupang.com/vp/products/7523314863?itemId=19736425133&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458119451&wPcid=48736601055732509002366,918
"리엔 흑모비책 새치염색 크림, 흑갈색, 6개",26640,4.5,43764,62,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/72063308900046-543fc431-fc8b-48dd-baad-cc6c2cdf8d92.png,https://www.coupang.com/vp/products/307154735?itemId=512460744&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353881978&wPcid=48736601055732509002366,919
"피지 디나자임 딥클린 시트세제 라벤더, 30개입, 2개",19900,5.0,86,57,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/986891657780217-8d74c843-e939-47a7-b7a3-c243b6edf598.png,https://www.coupang.com/vp/products/5570349921?itemId=22137786049&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91946038738&wPcid=48736601055732509002366,920
"페리오 뉴 후레쉬 알파 치약, 170g, 5개",5800,4.5,42897,40,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/188403647155060-51b448a4-3f0d-40fd-9c91-56e21adee4c4.jpg,https://www.coupang.com/vp/products/48172?itemId=45060831&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352838406&wPcid=48736601055732509002366,921
"피지 디나자임 딥클린 라벤더젤 일반용 액상세제 리필, 1.5L, 1개",7350,5.0,920,54,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/04/09/10/4/a51e0cd4-782d-4f9f-acd0-f8ee15c13da6.jpg,https://www.coupang.com/vp/products/8019639239?itemId=22407910874&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=89452773877&wPcid=48736601055732509002366,922
"자연퐁 기름기 걱정없는 베이킹소다 & 레몬 주방세제 본품, 3.04L, 2개",14900,5.0,690,20,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1772814200923993-d65446e9-754a-458b-b087-84ceb8f2f18c.jpg,https://www.coupang.com/vp/products/7834985222?itemId=21315463521&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88374941687&wPcid=48736601055732509002366,923
"아우라 초고농축 섬유유연제 스모키머스크 자스민 향 본품, 5.5L, 2개",31480,5.0,23870,35,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/feaf/ca30eee33b868f37e4816bdab7b5a4d03116afde384a8d94224a46793c2e.jpg,https://www.coupang.com/vp/products/14828953?itemId=2128113359&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356356719&wPcid=48736601055732509002366,924
"자연퐁 스팀워시 4X 주방세제 레몬향, 750ml, 1개",5350,5.0,1085,45,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/57600148244625-eb024512-d52d-4bd0-9c0d-c29ba131565c.jpg,https://www.coupang.com/vp/products/5026765438?itemId=23624189598&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88374937779&wPcid=48736601055732509002366,925
"라이프리 안심언더웨어 성인용 기저귀 장시간용, 중형, 18개입, 4개",55800,5.0,1530,29,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/98094900551308-b9952c53-4029-4665-a519-6a948ef8f75e.png,https://www.coupang.com/vp/products/6492100026?itemId=19603416155&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458116253&wPcid=48736601055732509002366,926
"페리오 브레쓰케어 알파 치약, 130g, 6개",9200,5.0,781,57,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/7d7fcfda-60a7-40e6-ba9a-a2a2bbf2f56b_fixing_v2.png,https://www.coupang.com/vp/products/6398662689?itemId=13185169714&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352847884&wPcid=48736601055732509002366,927
"온더바디 세꼼마 항균 버블 핸드워시 레몬향 리필, 200ml, 3개",6600,5.0,467,55,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2954055885609416-1385590e-ff2b-4499-b3af-6af506e2fb4b.jpg,https://www.coupang.com/vp/products/6053346932?itemId=14248914452&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458027248&wPcid=48736601055732509002366,928
"온더바디 캐시미어 퍼퓸 해피브리즈 바디로션, 400ml, 1개",7770,4.5,12932,51,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/a0ba/a3b7f0fb3c963c025d03c9ad2749a9d8e1bdd45de414a70775dc624960ce.jpg,https://www.coupang.com/vp/products/177836854?itemId=17317914426&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88331985573&wPcid=48736601055732509002366,929
"지퍼락 그립앤실 지퍼백 냉동용, 3개, 중(M), 15개입",6820,4.5,1116,1,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/51509072848480-15631a2c-cf9e-4304-bb7e-dcd2c1842198.jpg,https://www.coupang.com/vp/products/8520337808?itemId=21485998714&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88540096436&wPcid=48736601055732509002366,930
"에프킬라 수성 에어로졸 모기 살충제 무향, 500ml, 5개",13500,4.5,24558,50,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/b228/c1c49bf4526be88405fcbbb04be3f3606a07c4adf6bbd6b777e55611e16e.jpg,https://www.coupang.com/vp/products/7311837070?itemId=14186534509&lptag=A00344675&redirect=landing&searchId=e43620b01a3c49eaa2ff351d1ba3cb5f&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88527455490&wPcid=48736601055732509002366,931
"아우라 퍼퓸캡슐 섬유유연제 미스틱문라이즈 리필, 1개, 1.7L",8900,5.0,236,25,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/01/10/10/6/cde529b7-cc5a-43be-a4e4-03b8664cfeb4.jpg,https://www.coupang.com/vp/products/8514818708?itemId=24739080063&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91747806781&wPcid=48736601055732509002366,932
"죽염 시린고 밤부솔트 치약, 120g, 3개",10120,4.5,3929,75,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2855801664368589-36b86757-912f-4aab-a3f0-ffda7878579b.jpg,https://www.coupang.com/vp/products/2611473?itemId=68740&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88333241034&wPcid=48736601055732509002366,933
"페리오 덴탈쿨링 마우스 스프레이 아이스민트, 6.2ml, 4개",11900,4.5,2279,23,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/56000078762819-944c961c-a1a1-4293-b632-c8b6107de6b5.png,https://www.coupang.com/vp/products/7628917146?itemId=18627038975&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352842046&wPcid=48736601055732509002366,934
"쏘피 한결 생리대 날개형, 슈퍼롱, 20개입, 2세트",10900,5.0,82,38,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1067354916398968-4f7758c0-8c58-42b4-a882-3d12b6dde191.jpg,https://www.coupang.com/vp/products/8539599724?itemId=24723199153&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91732395507&wPcid=48736601055732509002366,935
"LG생활건강 모던 올타임 헤어 샴푸 + 컨디셔너 + 바디워시 F호 선물 세트, 1세트",17850,5.0,115,,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/75f0/665d48288c909a1f1963dbca365cf57df20f88507d8eb4ad25de1855e57c.jpg,https://www.coupang.com/vp/products/8514782930?itemId=24649566727&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91660199378&wPcid=48736601055732509002366,936
"쏘피 바디피트 볼록맞춤 생리대 날개형, 오버나이트 이상, 20개입, 4개",19500,5.0,54794,50,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/418007370905216-c9070bc8-b551-4cf9-9a30-c09d4e49c28f.jpg,https://www.coupang.com/vp/products/1353030?itemId=23952031248&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=90973714341&wPcid=48736601055732509002366,937
"홈스타 바르는 곰팡이 싹 세정제, 120ml, 6개",15900,4.5,25911,50,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/723609017698902-12b9f436-5b25-47d6-af58-b5154ffb7f99.jpg,https://www.coupang.com/vp/products/7506301128?itemId=3341318521&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88446291799&wPcid=48736601055732509002366,938
"페리오 프로폴리스향 치약, 160g, 6개",8900,4.5,2066,61,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/103438037832603-c1b0fb27-17e9-4870-86b5-2f02b8447bf4.jpg,https://www.coupang.com/vp/products/5696137353?itemId=13673675262&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352837278&wPcid=48736601055732509002366,939
"엘라스틴 프로틴 클리닉 10000 고영양 단백질 트리트먼트, 1L, 2개",23420,5.0,8706,60,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4936200569803668-a9e80af7-49af-466a-a3fb-2b532daceb2d.jpg,https://www.coupang.com/vp/products/6183362397?itemId=24574694533&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91586611126&wPcid=48736601055732509002366,940
"온더바디 46cm 나이아신아마이드 롤온 데오드란트 플로럴 파우더향, 75ml, 2개",9900,4.5,319,50,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/75526038687625-c6ee8adb-4721-42a4-988f-c29a57f285a1.jpg,https://www.coupang.com/vp/products/8620417913?itemId=25015306211&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92020199668&wPcid=48736601055732509002366,941
"엘라스틴 살롱 드 컬러 앤 새치 염색 크림, 와인브라운, 1개",5010,4.5,14710,57,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0a4f/b686fb2edb335fb175b8c9283b34c963a6a5a3e475aea1956fa4504dd4c4.jpg,https://www.coupang.com/vp/products/6333175972?itemId=23649254262&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88329908727&wPcid=48736601055732509002366,942
"메소드 주방세제 핑크그레이프후르트향 리필, 1L, 2개",10910,4.5,4949,30,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/52512334301362-54fcd494-af2c-43d3-b80d-2cdec7ffc5fe.jpg,https://www.coupang.com/vp/products/3106827?itemId=6033783&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91440158515&wPcid=48736601055732509002366,943
"드봉 목욕 비누 스위트 로즈, 100g, 24개",17100,4.5,3122,67,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/395752419275266-4180cbfc-b013-4ad4-9b1a-2b8b4897f70a.jpg,https://www.coupang.com/vp/products/6482131753?itemId=21401407946&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458025137&wPcid=48736601055732509002366,944
"쉬크 이그젝타 2 센서티브 일회용 면도기, 10개입, 2개",5290,4.5,1648,16,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1129309173988564-1cec98b6-da7a-455c-ae22-1bcb368868d7.png,https://www.coupang.com/vp/products/77837817?itemId=20648773876&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88540092381&wPcid=48736601055732509002366,945
"오가니스트 히말라야핑크솔트 바디워시 퓨리파잉 로즈향, 900g, 865ml, 3개",17870,5.0,2918,53,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/785245669171533-961cbf9b-9275-4873-8b27-3d7a516682af.jpg,https://www.coupang.com/vp/products/5869224161?itemId=21401401153&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458018471&wPcid=48736601055732509002366,946
"피지 디나자임 딥클린 오리지널 액상세제 리필, 2L, 2개",18150,5.0,1039,56,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/338654601456843-bcc0b2f9-2a0c-40ea-be23-96b00a9c8b61.jpg,https://www.coupang.com/vp/products/7956347999?itemId=21163036324&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88396084947&wPcid=48736601055732509002366,947
"[비건라이프] 자연퐁 베이킹소다 파워 3X 주방세제 프레쉬 레몬향 리필, 1L, 3개",11310,5.0,645,31,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/903310495685425-4e990053-f3ab-41c0-bb1a-077b48abcc77.jpg,https://www.coupang.com/vp/products/7914565441?itemId=22396232604&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=89117884762&wPcid=48736601055732509002366,948
"[비건라이프] 샤프란꽃담초 허브부케가르니 섬유유연제 연꽃 앤 유칼립투스 본품, 5.5L, 2개",26900,5.0,8188,28,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1121645356239455-f8179f65-12e4-40dc-8e46-4282399580c9.jpg,https://www.coupang.com/vp/products/1708593575?itemId=20694330552&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356357644&wPcid=48736601055732509002366,949
"페리오 토탈케어 미세모 칫솔, 10개입, 3개",13770,4.5,684,22,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/31772747833149-957074e1-3c7c-470e-9f58-474d73723053.jpg,https://www.coupang.com/vp/products/7829834141?itemId=21292973921&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352839326&wPcid=48736601055732509002366,950
"실크테라피 샤인 트리트먼트 플러스 로즈힙, 500ml, 2개",27160,5.0,10175,40,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5aed/3dc6de02524612bb810eae442eb7ecbfad5a702d8934e3d981a14fbb17fa.jpg,https://www.coupang.com/vp/products/246318055?itemId=21401500972&lptag=A00344675&redirect=landing&searchId=160205862b50428f9e015acbf29685a4&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458116874&wPcid=48736601055732509002366,951
"그레이드 자동분사 방향제 오션 이스케이프 리필, 269ml, 2개",9820,4.5,1377,54,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/18/13/0/f97d80eb-a9e6-4940-9fab-d2018fc48688.jpg,https://www.coupang.com/vp/products/1122311468?itemId=19660814380&lptag=A00344675&redirect=landing&searchId=eeb3b9ae95724e4f99e773fb67abff3d&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88410181615&wPcid=48736601055732509002366,952
"엘라스틴 퍼펙트 샤이닝 골드실크 컨디셔너 실크리페어, 550ml, 1개",5740,4.5,5498,55,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/11/11/2/02ea6e06-c010-458e-803f-a64d5a13a7c9.jpg,https://www.coupang.com/vp/products/1448897369?itemId=22066706237&lptag=A00344675&redirect=landing&searchId=eeb3b9ae95724e4f99e773fb67abff3d&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88341829557&wPcid=48736601055732509002366,953
"[비건라이프] 샤프란 꽃담초 허브부케가르니 섬유유연제 화이트로즈 앤 시트러스 리필, 1.6L, 1개",6270,5.0,1062,9,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/12/16/8/94e535f1-4bb2-411c-890b-dac7c8d7ddc5.jpg,https://www.coupang.com/vp/products/6182209040?itemId=21296576061&lptag=A00344675&redirect=landing&searchId=eeb3b9ae95724e4f99e773fb67abff3d&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356331684&wPcid=48736601055732509002366,954
"온더바디 코튼풋 발을 씻자 풋샴푸 쿨링 리필, 1개입, 1개, 500ml",6700,5.0,814,43,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13a3/fd0795c8b16434fe7a969f5585ff38f385276f2856968ee100d2447dd18e.jpg,https://www.coupang.com/vp/products/8082964527?itemId=22799452402&lptag=A00344675&redirect=landing&searchId=eeb3b9ae95724e4f99e773fb67abff3d&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=89834383116&wPcid=48736601055732509002366,955
"아우라 초고농축 섬유유연제 스모키머스크 자스민 향, 1L, 1개",5090,5.0,23870,31,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/b79b/0f574c128eeb63cba14ebf85805992447eaf33ddcea490ae20fc188f22d4.jpg,https://www.coupang.com/vp/products/14828953?itemId=18941650953&lptag=A00344675&redirect=landing&searchId=eeb3b9ae95724e4f99e773fb67abff3d&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356406642&wPcid=48736601055732509002366,956
